País,Liga,Temporada,Fecha,Equipo Local,Equipo Visitante,Goles Local,Goles Visitante,Resultado,Goles Medio Tiempo Local,Goles Medio Tiempo Visitante,Resultado Medio Tiempo,Puntos Local,Puntos Visitante
Mexico,Liga MX,2018/2019,2018-08-05,Pachuca,Club America,1,3,A,1,3,A,0,3
Mexico,Liga MX,2018/2019,2018-08-05,Cruz Azul,Tigres UANL,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-05,Monterrey,Queretaro,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2018-08-05,Toluca,Guadalajara Chivas,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2018-08-06,Santos Laguna,Puebla,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-06,Club Tijuana,Club Leon,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-08-11,Puebla,Veracruz,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2018-08-11,Monarcas,Necaxa,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2018-08-11,Lobos BUAP,Atlas,0,0,D,0,0,D,1,1
Mexico,Liga MX,2018/2019,2018-08-12,Club Leon,Queretaro,4,0,H,4,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-12,Tigres UANL,Toluca,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2018-08-12,Club America,Monterrey,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-12,UNAM Pumas,Pachuca,0,0,D,0,0,D,1,1
Mexico,Liga MX,2018/2019,2018-08-13,Guadalajara Chivas,Santos Laguna,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2018-08-13,Club Tijuana,Cruz Azul,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-08-18,Veracruz,Guadalajara Chivas,0,2,A,0,2,A,0,3
Mexico,Liga MX,2018/2019,2018-08-18,Atlas,Monarcas,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2018-08-18,Cruz Azul,Club Leon,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-19,Pachuca,Lobos BUAP,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-19,Necaxa,Puebla,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2018-08-19,Queretaro,Club America,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-08-19,Monterrey,UNAM Pumas,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-19,Toluca,Club Tijuana,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-20,Santos Laguna,Tigres UANL,3,1,H,3,1,H,3,0
Mexico,Liga MX,2018/2019,2018-08-22,Monarcas,Pachuca,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-08-22,UNAM Pumas,Queretaro,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2018-08-22,Guadalajara Chivas,Necaxa,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-22,Puebla,Atlas,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-23,Club Leon,Club America,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-23,Cruz Azul,Toluca,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-23,Lobos BUAP,Monterrey,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2018-08-23,Tigres UANL,Veracruz,4,0,H,4,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-23,Club Tijuana,Santos Laguna,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2018-08-25,Atlas,Guadalajara Chivas,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2018-08-25,Pachuca,Puebla,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-26,Club America,UNAM Pumas,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2018-08-26,Veracruz,Club Tijuana,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-26,Necaxa,Tigres UANL,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-08-26,Monterrey,Monarcas,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2018-08-26,Queretaro,Lobos BUAP,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2018-08-26,Toluca,Club Leon,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2018-08-27,Santos Laguna,Cruz Azul,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-09-01,Monarcas,Queretaro,1,4,A,1,4,A,0,3
Mexico,Liga MX,2018/2019,2018-09-01,Puebla,Monterrey,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2018-09-01,Club Tijuana,Necaxa,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2018-09-01,Cruz Azul,Veracruz,4,1,H,4,1,H,3,0
Mexico,Liga MX,2018/2019,2018-09-02,Club Leon,UNAM Pumas,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2018-09-02,Tigres UANL,Atlas,3,1,H,3,1,H,3,0
Mexico,Liga MX,2018/2019,2018-09-02,Guadalajara Chivas,Pachuca,1,3,A,1,3,A,0,3
Mexico,Liga MX,2018/2019,2018-09-02,Toluca,Santos Laguna,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2018-09-02,Lobos BUAP,Club America,0,2,A,0,2,A,0,3
Mexico,Liga MX,2018/2019,2018-09-15,Veracruz,Toluca,2,3,A,2,3,A,0,3
Mexico,Liga MX,2018/2019,2018-09-15,Queretaro,Puebla,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2018-09-16,Club America,Monarcas,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2018-09-16,Pachuca,Tigres UANL,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-09-16,Necaxa,Cruz Azul,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2018-09-16,Monterrey,Guadalajara Chivas,2,4,A,2,4,A,0,3
Mexico,Liga MX,2018/2019,2018-09-16,UNAM Pumas,Lobos BUAP,4,2,H,4,2,H,3,0
Mexico,Liga MX,2018/2019,2018-09-16,Santos Laguna,Club Leon,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2018-09-17,Atlas,Club Tijuana,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2018-09-22,Monarcas,UNAM Pumas,0,0,D,0,0,D,1,1
Mexico,Liga MX,2018/2019,2018-09-22,Puebla,Club America,2,3,A,2,3,A,0,3
Mexico,Liga MX,2018/2019,2018-09-22,Toluca,Necaxa,3,2,H,3,2,H,3,0
Mexico,Liga MX,2018/2019,2018-09-23,Club Leon,Lobos BUAP,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2018-09-23,Cruz Azul,Atlas,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2018-09-23,Club Tijuana,Pachuca,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2018-09-23,Guadalajara Chivas,Queretaro,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-09-24,Santos Laguna,Veracruz,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-09-24,Tigres UANL,Monterrey,0,0,D,0,0,D,1,1
Mexico,Liga MX,2018/2019,2018-09-29,Veracruz,Club Leon,0,4,A,0,4,A,0,3
Mexico,Liga MX,2018/2019,2018-09-29,Atlas,Toluca,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2018-09-29,Queretaro,Tigres UANL,0,2,A,0,2,A,0,3
Mexico,Liga MX,2018/2019,2018-09-30,Pachuca,Cruz Azul,3,1,H,3,1,H,3,0
Mexico,Liga MX,2018/2019,2018-09-30,Necaxa,Santos Laguna,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2018-09-30,Monterrey,Club Tijuana,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2018-09-30,UNAM Pumas,Puebla,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2018-09-30,Lobos BUAP,Monarcas,3,1,H,3,1,H,3,0
Mexico,Liga MX,2018/2019,2018-10-01,Club America,Guadalajara Chivas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-10-06,Santos Laguna,Atlas,3,1,H,3,1,H,3,0
Mexico,Liga MX,2018/2019,2018-10-06,Veracruz,Necaxa,0,0,D,0,0,D,1,1
Mexico,Liga MX,2018/2019,2018-10-06,Cruz Azul,Monterrey,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2018-10-07,Club Leon,Monarcas,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2018-10-07,Tigres UANL,Club America,2,3,A,2,3,A,0,3
Mexico,Liga MX,2018/2019,2018-10-07,Guadalajara Chivas,UNAM Pumas,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2018-10-07,Club Tijuana,Queretaro,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-10-07,Toluca,Pachuca,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2018-10-08,Puebla,Lobos BUAP,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2018-10-20,Atlas,Veracruz,4,3,H,4,3,H,3,0
Mexico,Liga MX,2018/2019,2018-10-20,Queretaro,Cruz Azul,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2018-10-21,Club America,Club Tijuana,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2018-10-21,Pachuca,Santos Laguna,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-10-21,Necaxa,Club Leon,0,2,A,0,2,A,0,3
Mexico,Liga MX,2018/2019,2018-10-21,Monterrey,Toluca,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2018-10-21,Lobos BUAP,Guadalajara Chivas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-10-21,UNAM Pumas,Tigres UANL,3,3,D,3,3,D,1,1
Mexico,Liga MX,2018/2019,2018-10-22,Monarcas,Puebla,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2018-10-27,Santos Laguna,Monterrey,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2018-10-27,Veracruz,Pachuca,2,3,A,2,3,A,0,3
Mexico,Liga MX,2018/2019,2018-10-27,Necaxa,Atlas,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2018-10-28,Guadalajara Chivas,Monarcas,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2018-10-28,Tigres UANL,Lobos BUAP,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2018-10-28,Cruz Azul,Club America,0,0,D,0,0,D,1,1
Mexico,Liga MX,2018/2019,2018-10-28,Club Tijuana,UNAM Pumas,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2018-10-28,Toluca,Queretaro,4,0,H,4,0,H,3,0
Mexico,Liga MX,2018/2019,2018-10-29,Club Leon,Puebla,0,4,A,0,4,A,0,3
Mexico,Liga MX,2018/2019,2018-11-03,Monarcas,Tigres UANL,0,2,A,0,2,A,0,3
Mexico,Liga MX,2018/2019,2018-11-03,Puebla,Guadalajara Chivas,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2018-11-03,Pachuca,Necaxa,6,2,H,6,2,H,3,0
Mexico,Liga MX,2018/2019,2018-11-04,Club America,Toluca,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-11-04,Monterrey,Veracruz,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2018-11-04,Lobos BUAP,Club Tijuana,3,1,H,3,1,H,3,0
Mexico,Liga MX,2018/2019,2018-11-04,UNAM Pumas,Cruz Azul,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2018-11-04,Queretaro,Santos Laguna,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2018-11-05,Atlas,Club Leon,0,0,D,0,0,D,1,1
Mexico,Liga MX,2018/2019,2018-11-10,Veracruz,Queretaro,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2018-11-10,Atlas,Pachuca,0,0,D,0,0,D,1,1
Mexico,Liga MX,2018/2019,2018-11-10,Cruz Azul,Lobos BUAP,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2018-11-11,Club Leon,Guadalajara Chivas,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2018-11-11,Tigres UANL,Puebla,6,1,H,6,1,H,3,0
Mexico,Liga MX,2018/2019,2018-11-11,Club Tijuana,Monarcas,2,3,A,2,3,A,0,3
Mexico,Liga MX,2018/2019,2018-11-11,Necaxa,Monterrey,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-11-11,Toluca,UNAM Pumas,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2018-11-12,Santos Laguna,Club America,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-11-24,Monarcas,Cruz Azul,0,2,A,0,2,A,0,3
Mexico,Liga MX,2018/2019,2018-11-24,Puebla,Club Tijuana,0,0,D,0,0,D,1,1
Mexico,Liga MX,2018/2019,2018-11-24,Queretaro,Necaxa,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2018-11-25,Club America,Veracruz,4,1,H,4,1,H,3,0
Mexico,Liga MX,2018/2019,2018-11-25,Pachuca,Club Leon,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-11-25,Guadalajara Chivas,Tigres UANL,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2018-11-25,Monterrey,Atlas,3,1,H,3,1,H,3,0
Mexico,Liga MX,2018/2019,2018-11-25,UNAM Pumas,Santos Laguna,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-11-25,Lobos BUAP,Toluca,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2018-11-29,Queretaro,Cruz Azul,0,2,A,0,2,A,0,3
Mexico,Liga MX,2018/2019,2018-11-29,Monterrey,Santos Laguna,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2018-11-30,Toluca,Club America,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2018-11-30,Tigres UANL,UNAM Pumas,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2018-12-02,Cruz Azul,Queretaro,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-12-02,Santos Laguna,Monterrey,0,2,A,0,2,A,0,3
Mexico,Liga MX,2018/2019,2018-12-02,UNAM Pumas,Tigres UANL,3,1,H,3,1,H,3,0
Mexico,Liga MX,2018/2019,2018-12-03,Club America,Toluca,3,2,H,3,2,H,3,0
Mexico,Liga MX,2018/2019,2018-12-06,Monterrey,Cruz Azul,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2018-12-07,UNAM Pumas,Club America,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2018-12-09,Cruz Azul,Monterrey,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2018-12-10,Club America,UNAM Pumas,6,1,H,6,1,H,3,0
Mexico,Liga MX,2018/2019,2018-12-14,Club America,Cruz Azul,0,0,D,0,0,D,1,1
Mexico,Liga MX,2018/2019,2018-12-17,Cruz Azul,Club America,0,2,A,0,2,A,0,3
Mexico,Liga MX,2018/2019,2019-01-05,Monarcas,Toluca,1,3,A,1,3,A,0,3
Mexico,Liga MX,2018/2019,2019-01-05,Puebla,Cruz Azul,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2019-01-05,Queretaro,Atlas,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2019-01-05,Monterrey,Pachuca,5,0,H,5,0,H,3,0
Mexico,Liga MX,2018/2019,2019-01-06,Club Leon,Tigres UANL,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2019-01-06,Guadalajara Chivas,Club Tijuana,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2019-01-06,UNAM Pumas,Veracruz,0,0,D,0,0,D,1,1
Mexico,Liga MX,2018/2019,2019-01-06,Lobos BUAP,Santos Laguna,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2019-01-12,Veracruz,Lobos BUAP,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2019-01-12,Atlas,Club America,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2019-01-12,Monterrey,Club Leon,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2019-01-13,Cruz Azul,Guadalajara Chivas,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2019-01-13,Pachuca,Queretaro,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2019-01-13,Club Tijuana,Tigres UANL,0,3,A,0,3,A,0,3
Mexico,Liga MX,2018/2019,2019-01-13,Necaxa,UNAM Pumas,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2019-01-13,Toluca,Puebla,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2019-01-14,Santos Laguna,Monarcas,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2019-01-19,Monarcas,Veracruz,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2019-01-19,Puebla,Santos Laguna,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2019-01-19,Queretaro,Monterrey,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2019-01-20,Club America,Pachuca,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2019-01-20,Tigres UANL,Cruz Azul,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2019-01-20,UNAM Pumas,Atlas,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2019-01-20,Lobos BUAP,Necaxa,2,3,A,2,3,A,0,3
Mexico,Liga MX,2018/2019,2019-01-21,Guadalajara Chivas,Toluca,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2019-01-21,Club Leon,Club Tijuana,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2019-01-26,Veracruz,Puebla,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2019-01-26,Atlas,Lobos BUAP,3,1,H,3,1,H,3,0
Mexico,Liga MX,2018/2019,2019-01-26,Cruz Azul,Club Tijuana,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2019-01-26,Monterrey,Club America,3,2,H,3,2,H,3,0
Mexico,Liga MX,2018/2019,2019-01-27,Pachuca,UNAM Pumas,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2019-01-27,Necaxa,Monarcas,0,0,D,0,0,D,1,1
Mexico,Liga MX,2018/2019,2019-01-27,Toluca,Tigres UANL,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2019-01-27,Queretaro,Club Leon,0,4,A,0,4,A,0,3
Mexico,Liga MX,2018/2019,2019-01-28,Santos Laguna,Guadalajara Chivas,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2019-02-02,Monarcas,Atlas,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2019-02-02,Puebla,Necaxa,1,4,A,1,4,A,0,3
Mexico,Liga MX,2018/2019,2019-02-02,Club America,Queretaro,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2019-02-03,Club Leon,Cruz Azul,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2019-02-03,Tigres UANL,Santos Laguna,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2019-02-03,Club Tijuana,Toluca,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2019-02-03,UNAM Pumas,Monterrey,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2019-02-03,Lobos BUAP,Pachuca,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2019-02-05,Guadalajara Chivas,Veracruz,0,0,D,0,0,D,1,1
Mexico,Liga MX,2018/2019,2019-02-09,Veracruz,Tigres UANL,0,2,A,0,2,A,0,3
Mexico,Liga MX,2018/2019,2019-02-09,Atlas,Puebla,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2019-02-09,Monterrey,Lobos BUAP,4,0,H,4,0,H,3,0
Mexico,Liga MX,2018/2019,2019-02-09,Queretaro,UNAM Pumas,0,2,A,0,2,A,0,3
Mexico,Liga MX,2018/2019,2019-02-10,Club America,Club Leon,0,3,A,0,3,A,0,3
Mexico,Liga MX,2018/2019,2019-02-10,Pachuca,Monarcas,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2019-02-10,Necaxa,Guadalajara Chivas,3,3,D,3,3,D,1,1
Mexico,Liga MX,2018/2019,2019-02-10,Toluca,Cruz Azul,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2019-02-11,Santos Laguna,Club Tijuana,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2019-02-16,Monarcas,Monterrey,2,3,A,2,3,A,0,3
Mexico,Liga MX,2018/2019,2019-02-16,Puebla,Pachuca,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2019-02-16,Club Tijuana,Veracruz,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2019-02-16,Cruz Azul,Santos Laguna,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2019-02-17,Club Leon,Toluca,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2019-02-17,Tigres UANL,Necaxa,3,2,H,3,2,H,3,0
Mexico,Liga MX,2018/2019,2019-02-17,Guadalajara Chivas,Atlas,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2019-02-17,UNAM Pumas,Club America,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2019-02-17,Lobos BUAP,Queretaro,3,1,H,3,1,H,3,0
Mexico,Liga MX,2018/2019,2019-02-23,Atlas,Tigres UANL,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2019-02-23,Veracruz,Cruz Azul,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2019-02-23,Queretaro,Monarcas,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2019-02-24,Club America,Lobos BUAP,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2019-02-24,Monterrey,Puebla,0,0,D,0,0,D,1,1
Mexico,Liga MX,2018/2019,2019-02-24,Necaxa,Club Tijuana,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2019-02-24,Pachuca,Guadalajara Chivas,3,1,H,3,1,H,3,0
Mexico,Liga MX,2018/2019,2019-02-24,UNAM Pumas,Club Leon,1,3,A,1,3,A,0,3
Mexico,Liga MX,2018/2019,2019-02-25,Santos Laguna,Toluca,4,0,H,4,0,H,3,0
Mexico,Liga MX,2018/2019,2019-03-02,Club Tijuana,Atlas,3,1,H,3,1,H,3,0
Mexico,Liga MX,2018/2019,2019-03-02,Monarcas,Club America,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2019-03-02,Cruz Azul,Necaxa,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2019-03-03,Club Leon,Santos Laguna,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2019-03-03,Tigres UANL,Pachuca,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2019-03-03,Guadalajara Chivas,Monterrey,0,2,A,0,2,A,0,3
Mexico,Liga MX,2018/2019,2019-03-03,Toluca,Veracruz,3,1,H,3,1,H,3,0
Mexico,Liga MX,2018/2019,2019-03-03,Lobos BUAP,UNAM Pumas,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2019-03-05,Puebla,Queretaro,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2019-03-06,Club America,Necaxa,1,3,A,1,3,A,0,3
Mexico,Liga MX,2018/2019,2019-03-09,Veracruz,Santos Laguna,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2019-03-09,Atlas,Cruz Azul,0,2,A,0,2,A,0,3
Mexico,Liga MX,2018/2019,2019-03-09,Pachuca,Club Tijuana,4,0,H,4,0,H,3,0
Mexico,Liga MX,2018/2019,2019-03-10,Club America,Puebla,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2019-03-10,Monterrey,Tigres UANL,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2019-03-10,Necaxa,Toluca,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2019-03-10,Queretaro,Guadalajara Chivas,0,0,D,0,0,D,1,1
Mexico,Liga MX,2018/2019,2019-03-10,UNAM Pumas,Monarcas,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2019-03-10,Lobos BUAP,Club Leon,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2019-03-16,Monarcas,Lobos BUAP,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2019-03-16,Puebla,UNAM Pumas,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2019-03-16,Cruz Azul,Pachuca,4,1,H,4,1,H,3,0
Mexico,Liga MX,2018/2019,2019-03-17,Guadalajara Chivas,Club America,0,2,A,0,2,A,0,3
Mexico,Liga MX,2018/2019,2019-03-17,Tigres UANL,Queretaro,4,1,H,4,1,H,3,0
Mexico,Liga MX,2018/2019,2019-03-17,Club Tijuana,Monterrey,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2019-03-17,Toluca,Atlas,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2019-03-18,Santos Laguna,Necaxa,1,2,A,1,2,A,0,3
Mexico,Liga MX,2018/2019,2019-03-18,Club Leon,Veracruz,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2019-03-30,Monarcas,Club Leon,2,3,A,2,3,A,0,3
Mexico,Liga MX,2018/2019,2019-03-30,Atlas,Santos Laguna,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2019-03-30,Queretaro,Club Tijuana,1,0,H,1,0,H,3,0
Mexico,Liga MX,2018/2019,2019-03-31,Club America,Tigres UANL,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2019-03-31,Pachuca,Toluca,3,2,H,3,2,H,3,0
Mexico,Liga MX,2018/2019,2019-03-31,Monterrey,Cruz Azul,2,2,D,2,2,D,1,1
Mexico,Liga MX,2018/2019,2019-03-31,Necaxa,Veracruz,2,0,H,2,0,H,3,0
Mexico,Liga MX,2018/2019,2019-03-31,UNAM Pumas,Guadalajara Chivas,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2019-03-31,Lobos BUAP,Puebla,0,4,A,0,4,A,0,3
Mexico,Liga MX,2018/2019,2019-04-06,Veracruz,Atlas,0,1,A,0,1,A,0,3
Mexico,Liga MX,2018/2019,2019-04-06,Puebla,Monarcas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2018/2019,2019-04-07,Cruz Azul,Queretaro,3,0,H,3,0,H,3,0
Mexico,Liga MX,2018/2019,2019-04-07,Club Leon,Necaxa,2,1,H,2,1,H,3,0
Mexico,Liga MX,2018/2019,2019-04-07,Tigres UANL,UNAM Pumas,2,0,H,2,0,H,3,0
